BestLapTime,LapsComplete,Status,PositionStart,DriverID,TeamID,TrackID,TrackType,PositionFinish,,,
01:01.3,85,0,18,9999,2,17,2,13,,,
01:01.6,85,0,14,9999,1,17,2,14,,,
01:00.9,85,0,17,9999,4,17,2,16,,,
01:01.1,85,0,21,9999,5,17,2,17,,,
01:01.7,85,0,23,9999,5,17,2,18,,,
01:01.2,84,1,16,9999,2,17,2,19,,,
01:00.7,84,0,12,9999,3,17,2,21,,,
01:01.0,69,1,13,9999,2,17,2,22,,,
00:24.4,248,0,7,3628,4,15,0,1,,,
00:24.5,248,0,3,9999,11,15,0,3,,,
00:24.4,248,0,5,9999,11,15,0,4,,,
00:24.6,248,0,11,9999,2,15,0,5,,,
00:24.5,247,0,4,9999,2,15,0,6,,,
00:24.3,247,0,19,9999,3,15,0,8,,,
00:24.5,247,0,12,9999,3,15,0,9,,,
00:24.3,246,0,2,9999,11,15,0,11,,,
00:24.7,245,0,10,9999,4,15,0,12,,,
00:24.2,244,0,1,3667,11,15,0,13,,,
00:24.6,243,0,6,3668,10,15,0,15,,,
00:24.5,243,0,13,9999,1,15,0,16,,,
00:24.7,242,0,22,9999,5,15,0,17,,,
00:24.7,241,0,21,9999,2,15,0,18,,,
00:24.7,156,1,16,9999,5,15,0,20,,,
00:24.5,62,1,17,9999,1,15,0,23,,,
01:18.3,68,0,15,9999,1,2,2,2,,,
01:18.7,68,0,5,3668,10,2,2,3,,,
01:21.2,68,0,23,9999,5,2,2,4,,,
01:21.1,68,0,7,9999,2,2,2,5,,,
01:21.1,68,0,10,4218,3,2,2,6,,,
01:19.7,68,0,19,9999,1,2,2,7,,,
01:20.3,68,0,14,9999,2,2,2,8,,,
01:21.2,68,0,1,9999,11,2,2,10,,,
01:21.1,68,0,20,9999,4,2,2,12,,,
01:19.6,68,0,8,9999,11,2,2,14,,,
01:20.4,67,0,16,9999,3,2,2,15,,,
01:24.3,64,1,2,3667,11,2,2,18,,,
01:24.4,64,1,3,9999,11,2,2,19,,,
01:24.2,58,1,4,3628,4,2,2,20,,,
01:33.1,35,1,22,9999,5,2,2,22,,,
01:33.8,5,1,11,9999,2,2,2,23,,,
01:20.7,47,0,20,9999,2,2,2,1,,,
01:20.0,47,0,9,9999,2,2,2,2,,,
01:20.1,47,0,5,9999,11,2,2,3,,,
01:20.6,47,0,1,3667,11,2,2,4,,,
01:21.1,47,0,7,3628,4,2,2,5,,,
01:20.8,47,0,2,9999,11,2,2,6,,,
01:19.9,47,0,14,9999,1,2,2,7,,,
01:20.9,46,0,3,9999,11,2,2,10,,,
01:22.6,46,0,4,9999,1,2,2,11,,,
01:21.2,46,0,10,9999,3,2,2,12,,,
01:20.5,46,0,16,9999,2,2,2,13,,,
01:22.4,46,0,12,9999,4,2,2,16,,,
01:24.0,46,0,11,9999,5,2,2,17,,,
01:20.6,46,0,21,4218,3,2,2,19,,,
01:23.9,25,1,22,9999,5,2,2,21,,,
01:44.9,5,1,13,3668,10,2,2,23,,,
00:40.2,200,0,15,9999,11,4,0,1,,,
00:40.3,200,0,2,3667,11,4,0,2,,,
00:40.1,200,0,1,3628,4,4,0,4,,,
00:40.4,200,0,17,3668,10,4,0,5,,,
00:40.3,200,0,8,9999,2,4,0,6,,,
00:40.0,200,0,5,9999,11,4,0,7,,,
00:39.9,200,0,3,9999,11,4,0,10,,,
00:40.3,200,0,31,9999,3,4,0,12,,,
00:40.1,200,0,24,9999,1,4,0,13,,,
00:40.2,200,0,23,9999,8,4,0,14,,,
00:40.6,200,0,16,9999,2,4,0,15,,,
00:40.6,200,0,20,9999,1,4,0,17,,,
00:40.5,200,0,19,9999,3,4,0,18,,,
00:40.7,200,0,18,9999,2,4,0,19,,,
00:40.5,200,0,11,9999,2,4,0,20,,,
00:40.5,199,0,6,9999,2,4,0,21,,,
00:41.0,197,0,25,9999,5,4,0,22,,,
00:40.4,175,1,27,9999,4,4,0,23,,,
00:40.3,175,1,28,9999,1,4,0,24,,,
00:40.8,116,1,33,9999,5,4,0,27,,,
00:40.7,116,1,32,9999,5,4,0,28,,,
00:40.2,112,1,13,9999,10,4,0,29,,,
,0,1,21,9999,4,4,0,32,,,
,0,1,22,4218,3,4,0,33,,,
01:11.2,82,0,1,3667,11,3,1,1,,,
01:11.1,82,0,17,3668,10,3,1,2,,,
01:11.2,82,0,4,9999,11,3,1,3,,,
01:10.9,82,0,3,9999,11,3,1,6,,,
01:11.5,82,0,22,9999,1,3,1,9,,,
01:11.0,82,0,2,3628,4,3,1,10,,,
01:11.3,82,0,19,9999,2,3,1,11,,,
01:10.9,82,0,13,9999,3,3,1,12,,,
01:11.7,82,0,21,9999,2,3,1,13,,,
01:11.9,82,0,24,9999,2,3,1,16,,,
01:11.3,82,0,8,9999,4,3,1,17,,,
01:11.9,81,0,20,9999,3,3,1,18,,,
01:12.1,81,0,23,9999,5,3,1,19,,,
01:12.4,80,0,25,9999,5,3,1,22,,,
01:11.5,69,0,11,9999,1,3,1,23,,,
01:11.8,68,1,18,9999,2,3,1,24,,,
01:11.0,57,1,5,9999,11,3,1,25,,,
01:10.2,90,0,8,3668,10,1,1,2,,,
01:10.8,90,0,4,3628,4,1,1,3,,,
01:10.5,90,0,2,3667,11,1,1,4,,,
01:09.7,90,0,18,9999,2,1,1,5,,,
01:10.9,90,0,22,9999,2,1,1,6,,,
01:10.3,90,0,10,9999,3,1,1,7,,,
01:10.3,90,0,3,9999,11,1,1,9,,,
01:10.3,90,0,13,9999,2,1,1,10,,,
01:10.6,90,0,15,9999,11,1,1,14,,,
01:10.4,90,0,1,9999,11,1,1,15,,,
01:10.7,90,0,20,9999,1,1,1,17,,,
01:10.5,90,0,12,9999,4,1,1,18,,,
01:11.1,90,0,21,9999,5,1,1,20,,,
01:10.9,90,0,19,9999,1,1,1,21,,,
01:10.7,89,0,14,9999,3,1,1,22,,,
01:11.8,89,0,23,9999,5,1,1,23,,,
01:08.9,80,0,3,3628,4,6,2,1,,,
01:08.9,80,0,1,9999,11,6,2,2,,,
01:08.9,80,0,2,9999,11,6,2,3,,,
01:08.7,80,0,5,9999,11,6,2,4,,,
01:09.1,80,0,10,9999,2,6,2,8,,,
01:09.4,80,0,12,9999,2,6,2,9,,,
01:08.6,80,0,11,9999,4,6,2,10,,,
01:09.2,80,0,8,3668,10,6,2,11,,,
01:09.2,80,0,13,9999,3,6,2,12,,,
01:09.5,80,0,4,9999,2,6,2,13,,,
01:09.2,80,0,16,9999,1,6,2,14,,,
01:09.0,80,0,21,4218,5,6,2,17,,,
01:09.0,80,0,20,9999,1,6,2,18,,,
01:09.4,80,0,19,9999,3,6,2,19,,,
01:08.4,79,0,18,3667,11,6,2,20,,,
01:10.3,78,0,22,9999,5,6,2,21,,,
01:02.1,110,0,4,9999,11,14,2,1,,,
01:02.3,110,0,1,3667,11,14,2,2,,,
01:01.9,110,0,3,9999,11,14,2,4,,,
01:02.4,110,0,2,9999,11,14,2,5,,,
01:02.6,110,0,8,9999,2,14,2,7,,,
01:02.2,110,0,21,9999,1,14,2,8,,,
01:02.6,110,0,12,9999,2,14,2,10,,,
01:02.2,110,0,15,3668,10,14,2,11,,,
01:02.8,110,0,5,9999,1,14,2,13,,,
01:02.8,110,0,14,9999,2,14,2,14,,,
01:02.4,110,0,9,3628,4,14,2,15,,,
01:02.1,110,0,16,9999,3,14,2,16,,,
01:02.7,110,0,11,9999,2,14,2,18,,,
01:02.3,109,0,18,9999,4,14,2,19,,,
01:02.8,100,0,20,9999,3,14,2,22,,,
01:04.2,70,1,23,9999,5,14,2,23,,,
01:04.1,19,1,24,9999,5,14,2,24,,,
00:22.9,250,0,1,3667,11,7,0,1,,,
00:22.9,250,0,3,9999,11,7,0,2,,,
00:22.8,250,0,2,9999,4,7,0,3,,,
00:22.7,250,0,11,3628,4,7,0,4,,,
00:23.0,250,0,16,9999,3,7,0,7,,,
00:22.9,249,0,15,9999,3,7,0,8,,,
00:23.0,249,0,7,9999,6,7,0,9,,,
00:22.9,249,0,8,9999,11,7,0,11,,,
00:22.9,249,0,9,9999,2,7,0,13,,,
00:22.8,249,0,14,3668,10,7,0,14,,,
00:23.2,248,0,10,9999,1,7,0,15,,,
00:23.1,248,0,12,9999,5,7,0,17,,,
00:23.1,244,0,13,9999,2,7,0,19,,,
00:23.7,243,0,22,9999,5,7,0,20,,,
00:23.0,168,1,19,9999,2,7,0,21,,,
00:23.3,130,1,20,9999,2,7,0,22,,,
01:07.1,90,0,22,3628,4,8,1,1,,,
01:07.3,90,0,17,9999,2,8,1,3,,,
01:07.3,90,0,4,9999,2,8,1,4,,,
01:07.8,90,0,7,3668,10,8,1,5,,,
01:07.6,90,0,6,3667,11,8,1,6,,,
01:07.8,90,0,9,9999,3,8,1,9,,,
01:07.5,90,0,5,9999,2,8,1,10,,,
01:07.5,90,0,11,9999,11,8,1,11,,,
01:07.8,90,0,12,9999,6,8,1,13,,,
01:07.6,90,0,13,9999,3,8,1,14,,,
01:07.4,90,0,8,9999,5,8,1,15,,,
01:07.6,90,0,10,9999,5,8,1,17,,,
01:08.1,89,0,21,9999,1,8,1,18,,,
01:06.8,86,0,15,9999,11,8,1,19,,,
,0,1,3,9999,4,8,1,21,,,
,0,1,16,9999,2,8,1,22,,,
01:01.6,56,0,11,9999,6,17,2,1,,,
01:01.5,56,0,9,9999,4,17,2,2,,,
01:00.9,56,0,2,3667,11,17,2,3,,,
01:02.1,56,0,22,9999,1,17,2,5,,,
01:01.3,56,0,7,3628,4,17,2,7,,,
01:01.3,56,0,8,9999,2,17,2,8,,,
01:01.3,56,0,15,9999,5,17,2,10,,,
01:00.9,56,0,1,9999,11,17,2,12,,,
01:01.1,56,0,4,9999,2,17,2,14,,,
01:01.1,56,0,20,9999,5,17,2,15,,,
01:02.3,56,0,23,9999,10,17,2,16,,,
01:01.2,52,1,6,9999,2,17,2,17,,,
01:01.2,52,0,13,9999,2,17,2,18,,,
01:00.8,52,0,5,9999,11,17,2,19,,,
01:01.3,50,1,19,3668,10,17,2,20,,,
01:02.1,47,0,3,9999,3,17,2,22,,,
01:01.5,11,1,14,9999,3,17,2,23,,,
01:01.1,65,0,2,9999,11,17,2,2,,,
01:01.1,65,0,5,9999,4,17,2,3,,,
01:00.7,65,0,4,9999,3,17,2,4,,,
01:01.0,65,0,9,3628,4,17,2,5,,,
01:01.3,65,0,11,3668,10,17,2,6,,,
01:01.7,65,0,8,9999,2,17,2,8,,,
01:01.4,65,0,23,3667,11,17,2,9,,,
01:01.6,65,0,7,9999,5,17,2,10,,,
01:01.8,65,0,19,9999,3,17,2,11,,,
01:01.6,65,0,17,9999,5,17,2,14,,,
01:01.5,65,0,13,9999,6,17,2,15,,,
01:01.7,65,0,20,9999,2,17,2,16,,,
01:01.9,65,0,14,9999,2,17,2,17,,,
01:01.8,64,0,22,9999,11,17,2,18,,,
01:01.4,39,1,3,9999,2,17,2,21,,,
01:01.3,17,1,6,9999,10,17,2,22,,,
01:02.0,10,1,12,9999,1,17,2,23,,,
00:17.9,300,0,13,9999,2,5,0,1,,,
00:17.9,300,0,2,9999,4,5,0,3,,,
00:18.0,300,0,1,3628,4,5,0,4,,,
00:18.0,300,0,10,9999,6,5,0,5,,,
00:18.2,300,0,14,9999,2,5,0,6,,,
00:18.4,300,0,15,3668,10,5,0,7,,,
00:18.0,300,0,3,9999,11,5,0,8,,,
00:18.3,300,0,11,9999,3,5,0,11,,,
00:18.1,300,0,5,9999,2,5,0,12,,,
00:18.4,300,0,18,9999,5,5,0,13,,,
00:18.1,300,0,9,3667,11,5,0,14,,,
00:18.3,280,1,19,9999,11,5,0,16,,,
00:18.2,229,1,8,9999,2,5,0,18,,,
00:18.9,78,1,22,9999,5,5,0,20,,,
00:18.5,47,1,12,9999,3,5,0,21,,,
00:18.7,47,1,16,9999,1,5,0,22,,,
00:24.5,248,0,5,9999,6,15,0,1,,,
00:24.5,248,0,1,3667,11,15,0,2,,,
00:24.5,248,0,4,9999,11,15,0,3,,,
00:24.5,248,0,6,9999,3,15,0,4,,,
00:24.4,248,0,7,3628,4,15,0,5,,,
00:24.4,248,0,3,9999,4,15,0,6,,,
00:24.8,247,0,11,9999,3,15,0,7,,,
00:24.6,247,0,14,9999,11,15,0,8,,,
00:24.6,246,0,21,3668,10,15,0,12,,,
00:24.6,245,0,10,9999,2,15,0,13,,,
00:24.7,244,0,9,9999,2,15,0,14,,,
00:25.0,244,0,22,9999,5,15,0,16,,,
00:24.8,238,1,16,9999,1,15,0,18,,,
00:24.7,136,1,12,9999,2,15,0,19,,,
00:24.7,118,1,8,9999,5,15,0,21,,,
00:24.8,3,1,17,9999,2,15,0,22,,,
01:17.3,70,0,3,9999,11,2,2,1,,,
01:17.1,70,0,8,3667,11,2,2,2,,,
01:16.9,70,0,22,3628,4,2,2,4,,,
01:17.5,70,0,2,9999,2,2,2,5,,,
01:17.4,70,0,7,9999,3,2,2,6,,,
01:17.5,70,0,16,9999,3,2,2,7,,,
01:17.7,70,0,6,9999,2,2,2,8,,,
01:17.9,70,0,17,9999,4,2,2,9,,,
01:17.0,70,0,4,9999,6,2,2,11,,,
01:17.9,70,0,13,9999,5,2,2,12,,,
01:18.1,70,0,15,9999,11,2,2,13,,,
01:17.2,70,0,12,9999,5,2,2,15,,,
01:17.8,70,0,18,9999,2,2,2,16,,,
01:17.1,69,0,1,9999,1,2,2,18,,,
01:17.6,61,1,21,9999,2,2,2,19,,,
01:17.6,43,1,14,3668,10,2,2,21,,,
01:17.7,70,0,16,3667,11,2,2,1,,,
01:17.6,70,0,9,3668,10,2,2,2,,,
01:18.0,70,0,8,9999,4,2,2,3,,,
01:18.5,70,0,19,9999,5,2,2,4,,,
01:17.9,70,0,1,9999,11,2,2,5,,,
01:18.0,70,0,2,9999,2,2,2,6,,,
01:18.1,70,0,11,9999,2,2,2,7,,,
01:19.8,70,0,12,9999,5,2,2,8,,,
01:18.8,70,0,18,9999,2,2,2,10,,,
01:19.0,70,0,10,3628,4,2,2,11,,,
01:19.2,70,0,6,9999,11,2,2,12,,,
01:19.1,69,0,21,9999,2,2,2,16,,,
01:19.1,68,0,22,9999,3,2,2,17,,,
01:18.3,66,0,15,9999,1,2,2,18,,,
01:21.9,14,1,4,9999,6,2,2,21,,,
01:22.3,4,1,17,9999,3,2,2,22,,,
00:40.2,200,0,19,9999,2,4,0,1,,,
00:40.1,200,0,4,9999,11,4,0,2,,,
00:40.2,200,0,6,9999,2,4,0,3,,,
00:40.4,200,0,7,9999,2,4,0,4,,,
00:40.0,200,0,10,9999,11,4,0,5,,,
00:40.3,200,0,12,9999,2,4,0,6,,,
00:40.4,200,0,3,3667,11,4,0,8,,,
00:40.4,200,0,31,9999,8,4,0,9,,,
00:40.1,200,0,9,9999,6,4,0,10,,,
00:40.4,200,0,18,9999,10,4,0,11,,,
00:40.2,200,0,5,9999,3,4,0,12,,,
00:40.5,200,0,27,9999,3,4,0,14,,,
00:40.6,200,0,21,9999,5,4,0,17,,,
00:40.4,200,0,23,9999,1,4,0,19,,,
00:40.2,198,0,15,9999,3,4,0,21,,,
00:40.2,198,0,14,9999,5,4,0,22,,,
00:40.4,196,0,29,9999,1,4,0,23,,,
00:40.5,193,0,22,9999,5,4,0,24,,,
00:40.0,177,0,16,9999,4,4,0,26,,,
00:40.2,175,1,1,9999,6,4,0,27,,,
00:40.3,175,1,2,9999,2,4,0,28,,,
00:40.1,167,1,11,3628,4,4,0,29,,,
00:41.1,44,1,20,3668,10,4,0,33,,,
01:11.3,82,0,4,9999,3,3,1,1,,,
01:11.6,82,0,3,9999,2,3,1,2,,,
01:11.0,82,0,10,9999,11,3,1,3,,,
01:11.2,82,0,5,3667,11,3,1,8,,,
01:11.3,82,0,16,9999,1,3,1,9,,,
01:11.3,82,0,9,9999,4,3,1,10,,,
01:11.0,82,0,18,9999,5,3,1,11,,,
01:11.5,82,0,22,9999,10,3,1,12,,,
01:11.1,82,0,17,9999,5,3,1,13,,,
01:12.5,82,0,13,9999,2,3,1,14,,,
01:10.4,82,0,6,3628,4,3,1,15,,,
01:11.1,81,0,8,9999,11,3,1,16,,,
01:12.2,80,0,20,9999,1,3,1,18,,,
01:11.3,58,1,24,9999,6,3,1,19,,,
01:11.7,56,1,11,9999,2,3,1,20,,,
01:11.8,50,1,12,3668,10,3,1,21,,,
01:11.6,47,1,21,9999,2,3,1,22,,,
,0,1,19,9999,2,3,1,24,,,
,0,1,25,9999,3,3,1,25,,,
01:09.7,69,0,3,9999,2,1,1,1,,,
01:09.8,69,0,9,9999,2,1,1,2,,,
01:09.3,69,0,5,3628,4,1,1,3,,,
01:09.7,69,0,10,9999,3,1,1,4,,,
01:09.9,69,0,1,3667,11,1,1,5,,,
01:09.8,69,0,16,9999,5,1,1,6,,,
01:09.8,69,0,2,9999,2,1,1,7,,,
01:09.8,69,0,23,9999,4,1,1,9,,,
01:10.2,69,0,14,9999,1,1,1,13,,,
01:10.2,69,0,21,9999,6,1,1,14,,,
01:10.0,69,0,15,9999,5,1,1,16,,,
01:10.4,69,0,18,3668,10,1,1,17,,,
01:09.9,69,0,6,9999,11,1,1,19,,,
01:10.2,68,0,19,9999,10,1,1,20,,,
01:10.8,68,0,8,9999,11,1,1,21,,,
01:10.0,63,1,11,9999,3,1,1,22,,,
01:10.2,29,1,7,9999,2,1,1,23,,,
01:09.5,80,0,17,9999,6,6,2,1,,,
01:09.4,80,0,14,3667,11,6,2,2,,,
01:09.8,80,0,11,9999,2,6,2,3,,,
01:09.7,80,0,16,9999,11,6,2,4,,,
01:09.5,80,0,6,9999,3,6,2,5,,,
01:09.2,80,0,20,9999,3,6,2,6,,,
01:10.1,80,0,12,9999,10,6,2,7,,,
01:10.2,80,0,8,9999,2,6,2,8,,,
01:09.5,80,0,21,9999,5,6,2,10,,,
01:09.1,80,0,9,9999,11,6,2,11,,,
01:09.8,80,0,7,3628,4,6,2,12,,,
01:09.6,79,0,23,3668,10,6,2,13,,,
01:09.6,64,1,10,9999,5,6,2,16,,,
01:09.4,55,1,13,9999,4,6,2,18,,,
01:09.5,55,1,1,9999,2,6,2,20,,,
01:09.1,55,1,2,9999,2,6,2,21,,,
01:09.1,55,1,15,9999,1,6,2,22,,,
01:02.3,110,0,4,3667,11,14,2,1,,,
01:02.7,110,0,3,9999,2,14,2,2,,,
01:02.6,110,0,10,9999,11,14,2,3,,,
01:03.0,110,0,5,3628,4,14,2,4,,,
01:03.1,110,0,14,9999,3,14,2,5,,,
01:03.1,110,0,2,9999,4,14,2,6,,,
01:02.8,110,0,1,9999,1,14,2,7,,,
01:02.9,110,0,16,9999,5,14,2,8,,,
01:03.1,110,0,15,9999,3,14,2,12,,,
01:03.2,110,0,21,3668,10,14,2,14,,,
01:03.0,110,0,18,9999,11,14,2,15,,,
01:02.6,110,0,12,9999,6,14,2,16,,,
01:03.4,110,0,7,9999,2,14,2,17,,,
01:03.3,110,0,17,9999,5,14,2,18,,,
01:03.6,109,0,19,9999,2,14,2,19,,,
01:03.6,82,1,6,9999,2,14,2,22,,,
01:06.8,90,0,6,9999,4,8,1,3,,,
01:07.8,90,0,2,3667,11,8,1,4,,,
01:07.6,90,0,1,9999,2,8,1,5,,,
01:07.0,90,0,14,9999,11,8,1,6,,,
01:07.0,90,0,3,3628,4,8,1,7,,,
01:07.3,90,0,7,9999,5,8,1,8,,,
01:07.2,90,0,4,9999,2,8,1,9,,,
01:06.9,90,0,12,9999,2,8,1,10,,,
01:07.4,90,0,10,9999,10,8,1,13,,,
01:07.3,90,0,16,9999,5,8,1,15,,,
01:07.2,89,0,11,9999,2,8,1,17,,,
01:07.6,89,0,22,3668,10,8,1,18,,,
01:07.6,89,0,23,9999,6,8,1,20,,,
01:07.9,89,0,21,9999,3,8,1,21,,,
01:07.8,89,0,15,9999,1,8,1,22,,,
00:59.8,85,0,1,3628,4,17,2,1,,,
01:00.0,85,0,3,9999,11,17,2,2,,,
00:59.8,85,0,2,9999,4,17,2,4,,,
01:00.5,85,0,10,9999,2,17,2,5,,,
01:00.2,85,0,23,9999,5,17,2,7,,,
01:00.4,85,0,13,9999,5,17,2,8,,,
01:00.5,85,0,17,9999,2,17,2,9,,,
01:00.8,84,0,19,3668,10,17,2,13,,,
01:00.6,84,0,16,9999,3,17,2,16,,,
01:00.2,83,1,5,3667,11,17,2,18,,,
01:00.4,83,1,4,9999,2,17,2,19,,,
01:00.6,83,1,14,9999,1,17,2,20,,,
01:00.2,81,0,11,9999,2,17,2,21,,,
01:00.9,77,1,22,9999,6,17,2,22,,,
01:00.9,62,1,20,9999,10,17,2,23,,,
00:59.9,85,0,5,3628,4,17,2,1,,,
01:00.4,85,0,1,9999,4,17,2,3,,,
01:00.6,85,0,10,9999,2,17,2,4,,,
00:59.8,85,0,7,9999,11,17,2,6,,,
01:00.3,85,0,20,9999,5,17,2,7,,,
01:00.4,85,0,13,9999,2,17,2,8,,,
01:00.1,85,0,8,9999,5,17,2,11,,,
01:00.9,85,0,15,9999,10,17,2,12,,,
01:01.0,85,0,23,9999,6,17,2,13,,,
01:00.9,85,0,14,9999,2,17,2,14,,,
00:59.9,84,1,3,3667,11,17,2,15,,,
01:00.6,83,0,6,9999,2,17,2,18,,,
01:00.9,83,0,21,9999,3,17,2,19,,,
01:01.0,82,0,18,3668,10,17,2,20,,,
01:01.6,32,1,11,9999,1,17,2,24,,,
00:18.1,250,0,2,9999,2,5,0,1,,,
00:18.2,250,0,12,9999,2,5,0,2,,,
00:18.0,250,0,4,9999,6,5,0,4,,,
00:18.2,250,0,6,3668,10,5,0,5,,,
00:18.1,250,0,11,9999,11,5,0,8,,,
00:18.1,250,0,3,9999,2,5,0,9,,,
00:18.2,250,0,16,9999,2,5,0,10,,,
00:18.2,249,0,10,9999,5,5,0,11,,,
00:18.4,248,0,13,9999,3,5,0,13,,,
00:18.1,247,0,15,3628,4,5,0,16,,,
00:18.1,247,0,1,3667,11,5,0,17,,,
00:18.5,247,0,24,9999,10,5,0,18,,,
00:18.3,246,0,21,9999,4,5,0,20,,,
00:18.5,183,1,23,9999,5,5,0,22,,,
00:18.3,162,1,17,9999,1,5,0,23,,,
00:22.5,250,0,4,9999,2,7,0,1,,,
00:22.7,250,0,17,9999,11,7,0,2,,,
00:22.8,250,0,3,3667,11,7,0,3,,,
00:22.7,250,0,5,9999,2,7,0,4,,,
00:22.9,250,0,2,9999,2,7,0,5,,,
00:23.1,250,0,11,3628,4,7,0,6,,,
00:22.7,250,0,15,9999,1,7,0,7,,,
00:23.2,250,0,23,9999,4,7,0,8,,,
00:22.6,249,0,13,9999,5,7,0,9,,,
00:23.2,248,0,20,9999,6,7,0,14,,,
00:23.3,247,0,24,3668,10,7,0,16,,,
00:23.0,245,0,12,9999,10,7,0,18,,,
00:23.4,242,0,19,9999,5,7,0,19,,,
00:22.9,176,1,1,9999,2,7,0,20,,,
00:23.3,173,1,10,9999,3,7,0,21,,,
00:24.5,228,0,6,9999,11,15,0,1,,,
00:24.4,228,0,3,9999,2,15,0,2,,,
00:24.3,228,0,9,9999,6,15,0,4,,,
00:24.4,228,0,2,9999,2,15,0,5,,,
00:24.5,227,0,4,9999,4,15,0,6,,,
00:24.4,227,0,1,3667,11,15,0,7,,,
00:24.6,227,0,12,9999,2,15,0,9,,,
00:24.5,227,0,5,9999,2,15,0,10,,,
00:24.9,227,0,21,9999,1,15,0,11,,,
00:24.7,227,0,10,9999,10,15,0,12,,,
00:24.8,226,0,20,9999,5,15,0,15,,,
00:25.0,225,0,24,9999,3,15,0,18,,,
00:25.1,223,0,17,3668,10,15,0,21,,,
00:24.4,61,1,11,3628,4,15,0,23,,,
00:26.3,2,1,19,9999,5,15,0,24,,,
01:17.5,70,0,2,9999,10,2,2,2,,,
01:17.4,70,0,1,9999,5,2,2,3,,,
01:18.1,70,0,7,3628,4,2,2,4,,,
01:18.7,70,0,16,9999,4,2,2,5,,,
01:18.6,70,0,14,9999,2,2,2,6,,,
01:18.1,70,0,9,9999,11,2,2,8,,,
01:19.3,70,0,15,3668,10,2,2,9,,,
01:19.0,69,0,20,9999,3,2,2,14,,,
01:20.3,66,0,23,9999,6,2,2,15,,,
01:19.8,61,0,5,9999,2,2,2,17,,,
01:19.4,59,0,4,9999,2,2,2,18,,,
01:17.9,57,0,10,9999,2,2,2,19,,,
01:19.0,53,0,3,3667,11,2,2,20,,,
01:20.4,27,1,8,9999,5,2,2,22,,,
01:21.3,23,1,21,9999,1,2,2,23,,,
,0,1,12,9999,11,2,2,25,,,
01:17.8,70,0,2,9999,5,2,2,1,,,
01:17.8,70,0,4,9999,2,2,2,2,,,
01:18.9,70,0,16,9999,5,2,2,3,,,
01:18.5,70,0,15,3628,4,2,2,4,,,
01:18.6,70,0,12,9999,11,2,2,5,,,
01:18.0,70,0,11,9999,4,2,2,6,,,
01:18.6,70,0,9,3667,11,2,2,8,,,
01:19.3,70,0,23,3668,10,2,2,9,,,
01:17.9,70,0,3,9999,10,2,2,10,,,
01:19.2,70,0,6,9999,3,2,2,11,,,
01:18.6,70,0,20,9999,2,2,2,15,,,
01:19.5,70,0,1,9999,2,2,2,17,,,
01:19.8,69,0,22,9999,6,2,2,18,,,
01:18.1,68,0,7,9999,1,2,2,19,,,
01:19.3,67,0,18,9999,2,2,2,20,,,
,0,1,13,9999,11,2,2,25,,,
00:40.2,200,0,2,9999,2,4,0,2,,,
00:40.4,200,0,7,9999,2,4,0,3,,,
00:40.3,200,0,3,9999,2,4,0,4,,,
00:39.7,200,0,14,9999,5,4,0,5,,,
00:40.1,200,0,8,9999,11,4,0,6,,,
00:39.8,200,0,5,9999,11,4,0,7,,,
00:40.0,200,0,1,9999,6,4,0,10,,,
00:40.2,200,0,13,9999,8,4,0,11,,,
00:40.1,200,0,23,9999,4,4,0,12,,,
00:40.1,200,0,18,9999,1,4,0,13,,,
00:40.2,200,0,16,3628,4,4,0,14,,,
00:40.0,200,0,29,9999,5,4,0,15,,,
00:40.2,200,0,28,9999,3,4,0,16,,,
00:40.3,200,0,4,9999,2,4,0,18,,,
00:40.3,200,0,6,3667,11,4,0,19,,,
00:40.1,199,0,20,9999,10,4,0,20,,,
00:40.2,199,0,9,9999,2,4,0,21,,,
00:40.6,198,0,31,4218,1,4,0,22,,,
00:40.3,197,1,17,9999,4,4,0,23,,,
00:40.1,193,1,26,3668,10,4,0,25,,,
00:40.2,193,0,33,9999,3,4,0,26,,,
00:40.3,46,1,30,9999,5,4,0,30,,,
01:09.1,80,0,4,9999,1,6,2,1,,,
01:09.4,80,0,11,3668,10,6,2,2,,,
01:09.5,80,0,24,9999,5,6,2,3,,,
01:09.3,80,0,1,9999,4,6,2,4,,,
01:09.1,80,0,18,9999,8,6,2,6,,,
01:09.7,80,0,25,9999,2,6,2,7,,,
01:09.8,80,0,6,9999,11,6,2,10,,,
01:10.0,80,0,26,3628,4,6,2,11,,,
01:09.7,80,0,13,9999,10,6,2,12,,,
01:10.0,80,0,22,9999,5,6,2,14,,,
01:09.7,80,0,3,3667,11,6,2,16,,,
01:09.3,80,0,27,9999,3,6,2,17,,,
01:10.3,80,0,23,9999,6,6,2,18,,,
01:09.0,53,0,10,9999,2,6,2,22,,,
01:09.8,51,1,14,9999,11,6,2,23,,,
01:09.9,49,1,2,9999,2,6,2,24,,,
01:09.2,38,1,5,9999,10,6,2,25,,,
01:09.8,34,1,7,9999,2,6,2,26,,,
01:10.1,90,0,1,9999,2,1,1,1,,,
01:09.9,90,0,4,3628,4,1,1,2,,,
01:09.8,90,0,6,9999,11,1,1,3,,,
01:10.2,90,0,2,3667,11,1,1,5,,,
01:10.4,90,0,7,9999,2,1,1,7,,,
01:10.1,90,0,8,9999,5,1,1,8,,,
01:10.8,90,0,3,9999,3,1,1,10,,,
